zone	svr_type	svr_ip	svr_port	name	data_type	value	info	section	scope	source	edit_level	default_value	isdefault
zone1	observer	172.17.0.2	2882	kv_ttl_history_recycle_interval	TIME	7d	the time to recycle ttl history. Range: [1d, 180d]	ROOT_SERVICE	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	7d	1
zone1	observer	172.17.0.2	2882	vector_index_optimize_duty_time	STRING	[00:00:00, 24:00:00]	A runtime range bounded by start time and end time for vector index background task, e.g., [23:00:00, 24:00:00]	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	[00:00:00, 24:00:00]	1
zone1	observer	172.17.0.2	2882	kv_ttl_duty_duration	STRING		ttl background task working time durationbegin_time or end_time in Range, e.g., [23:00:00, 24:00:00]	ROOT_SERVICE	TENANT	DEFAULT	DYNAMIC_EFFECTIVE		1
zone1	observer	172.17.0.2	2882	global_index_auto_split_policy	STRING	ALL	if the auto-partition clause is not used, this config judge whether to enable auto-partition for global index.DISTRIBUTED: enable auto-partition for creating global index if tenant has multiple nodes, e.g., multiple primary zones or multiple units;ALL: enable auto-partition for creating all global index;OFF: disable auto-partition for all global index.	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	ALL	1
zone1	observer	172.17.0.2	2882	auto_split_tablet_size	CAPACITY	2GB	when create an auto-partitioned table in "create table" syntax or modify a table as an auto-partitioned table in "alter table" syntax,if the splitting threshold of tablet size is not setted,this config will be setted as the threshold of the table.Note that the modification of this config will not affect the created auto-partitioned table.Range: [128M, +∞)	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	2GB	1
zone1	observer	172.17.0.2	2882	enable_auto_split	BOOL	False	if the auto-partition clause is not used, this config judge whether to enable auto-partition for creating table.	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	False	1
zone1	observer	172.17.0.2	2882	default_skip_index_level	INT	0	Specify the default skip_index_level value when creating table0: not set skip index in inc data, 1: set skip index in inc data according to the base data	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	0	1
zone1	observer	172.17.0.2	2882	range_optimizer_max_mem_size	CAPACITY	128M	to limit the memory consumption for the query range optimizer. Range: [0M,+∞), 0 stands for unlimited	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	128M	1
zone1	observer	172.17.0.2	2882	enable_user_defined_rewrite_rules	BOOL	False	specify whether the user defined rewrite rules are enabled. Value: True: enable  False: disable	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	False	1
zone1	observer	172.17.0.2	2882	dump_data_dictionary_to_log_interval	TIME	0s	data dictionary dump to log(SYS LS) intervalRange: (0s,+∞)	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	0s	1
zone1	observer	172.17.0.2	2882	tenant_sql_net_thread_count	INT	0	the number of mysql I/O threads for a tenant. Range: [0, 64] in integer, 0 stands for unit_min_cpu	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	0	1
zone1	observer	172.17.0.2	2882	tenant_sql_login_thread_count	INT	0	the number of threads for sql login request of each tenant. Range: [0, 32] in integer, 0 stands for unit_min_cpu	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	0	1
zone1	observer	172.17.0.2	2882	arbitration_timeout	TIME	5s	The timeout before automatically degrading when arbitration member exists. Range: [3s,+∞]	TRANS	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	5s	1
zone1	observer	172.17.0.2	2882	query_response_time_range_base	INT	10	Select base of log for QUERY_RESPONSE_TIME ranges. WARNING: variable change takes affect only after flush.The default value is 10. Range: [2,10000]. 	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	10	1
zone1	observer	172.17.0.2	2882	query_response_time_flush	BOOL	False	Flush QUERY_RESPONSE_TIME table and re-read query_response_time_range_baseThe default value is False. Value: TRUE: trigger flush FALSE: do not trigger	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	False	1
zone1	observer	172.17.0.2	2882	query_response_time_stats	BOOL	True	Enable or disable QUERY_RESPONSE_TIME statistics collectingThe default value is True. Value: TRUE: turned on FALSE: turned off	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	True	1
zone1	observer	172.17.0.2	2882	_ob_immediate_row_conflict_check	BOOL	False	By default, OB's MySQL mode will check unique conflicts row by row after the update.When the switch is turned off, it will only check whether the final state of a batch of data after the update satisfies the unique constraint.	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	True	0
zone1	observer	172.17.0.2	2882	default_enable_extended_rowid	BOOL	False	specifies whether to create table as extended rowid mode or not	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	false	1
zone1	observer	172.17.0.2	2882	ob_query_switch_leader_retry_timeout	TIME	0ms	max time spend on retry caused by leader swith or network disconnectionRange: [0ms, +∞)	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	0ms	1
zone1	observer	172.17.0.2	2882	default_auto_increment_mode	STRING	order	specifies default auto-increment mode, default is 'order'	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	order	1
zone1	observer	172.17.0.2	2882	enable_sql_extension	BOOL	False	specifies whether to allow use some oracle mode features in mysql mode	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	False	1
zone1	observer	172.17.0.2	2882	job_queue_processes	INT	1000	specifies the maximum number of job slaves per instance that can be created for the execution of DBMS_JOB jobs and Oracle Scheduler (DBMS_SCHEDULER) jobs.	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	1000	1
zone1	observer	172.17.0.2	2882	ob_proxy_readonly_transaction_routing_policy	BOOL	False	Proxy route policy for readonly sql: whether regard begining read only stmts as in transaction	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	false	1
zone1	observer	172.17.0.2	2882	connection_control_max_connection_delay	INT	2147483647	The maximum delay in milliseconds for server response to failed connection attempts, if connection_control_failed_connections_threshold is greater than zero	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	2147483647	1
zone1	observer	172.17.0.2	2882	connection_control_min_connection_delay	INT	1000	The minimum delay in milliseconds for server response to failed connection attempts, if connection_control_failed_connections_threshold is greater than zero.	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	1000	1
zone1	observer	172.17.0.2	2882	connection_control_failed_connections_threshold	INT	0	The number of consecutive failed connection attempts permitted to accountsbefore the server adds a delay for subsequent connection attempts	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	0	1
zone1	observer	172.17.0.2	2882	_enable_das_batch_rescan_flag	INT	15	enable das batch rescan for multiple scenarios.	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	0	0
zone1	observer	172.17.0.2	2882	_enable_spf_batch_rescan	BOOL	True	enable das batch rescan for subplan filter	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	False	0
zone1	observer	172.17.0.2	2882	open_cursors	INT	50	specifies the maximum number of open cursors a session can have at once.can use this parameter to prevent a session from opening an excessive number of cursors.Range: [0, 65535] in integer	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	50	1
zone1	observer	172.17.0.2	2882	ob_ssl_invited_common_names	STRING	NONE	when server use ssl, use it to control client identity with ssl subject common name. default NONE	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	NONE	1
zone1	observer	172.17.0.2	2882	suspend_storage_cache_task	BOOL	False	Suspend background caching tasks.	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	False	1
zone1	observer	172.17.0.2	2882	enable_manual_storage_cache_policy	BOOL	True	enable user manual storage cache policy.	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	True	1
zone1	observer	172.17.0.2	2882	default_storage_cache_policy	STRING	AUTO	default storage cache policy for tenant, values: HOT/AUTO	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	AUTO	1
zone1	observer	172.17.0.2	2882	sts_credential	STRING		STS credential for object storage, values: sts_url=xxx&sts_ak=xxx&sts_sk=xxx	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE		1
zone1	observer	172.17.0.2	2882	plsql_v2_compatibility	BOOL	False	allows to control store routine compile action at DDL stage	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	False	1
zone1	observer	172.17.0.2	2882	plsql_debug	BOOL	False	specifies whether or not PL/SQL library units will be compiled for debugging	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	False	1
zone1	observer	172.17.0.2	2882	plsql_code_type	STRING	native	specifies the compilation mode for PL/SQL library units	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	native	1
zone1	observer	172.17.0.2	2882	tde_method	STRING	none	none : transparent encryption is none, none means cannot use tde, internal : transparent encryption is in the form of internal tables, bkmi : transparent encryption is in the form of external bkmi	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	none	1
zone1	observer	172.17.0.2	2882	external_kms_info	STRING		when using the external key management center, this parameter will store some key management information	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE		1
zone1	observer	172.17.0.2	2882	ob_enable_batched_multi_statement	BOOL	False	enable use of batched multi statement	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	False	1
zone1	observer	172.17.0.2	2882	backup_data_file_size	CAPACITY	4G	backup data file size. Range: [512M, 4G] in integer	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	4G	1
zone1	observer	172.17.0.2	2882	audit_log_encryption	STRING	NONE	the type of encryption for the audit log file, values: NONE, AES	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	NONE	1
zone1	observer	172.17.0.2	2882	audit_log_strategy	STRING	ASYNCHRONOUS	the logging method used by the audit log plugin. ASYNCHRONOUS: Log asynchronously. Wait for space in the output buffer. PERFORMANCE: Log asynchronously. Drop requests when there is insufficient buffer. SYNCHRONOUS: Log synchronously.	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	ASYNCHRONOUS	1
zone1	observer	172.17.0.2	2882	audit_log_rotate_on_size	CAPACITY	256M	[0,)whenever a write to the audit log file causes its size to exceed the config value, it will be renamed and a new audit log file using is opened, range: [0,)	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	256M	1
zone1	observer	172.17.0.2	2882	audit_log_query_sql	STRING	ALL	how to record the query sql. ALL: record the original query sql. NONE: not to record query sql.	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	ALL	1
zone1	observer	172.17.0.2	2882	audit_log_prune_seconds	INT	0	the number of seconds after which audit log files become subject to pruning, range: [0,)	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	0	1
zone1	observer	172.17.0.2	2882	audit_log_max_size	CAPACITY	0M	the maximum combined size of the audit log files	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	0M	1
zone1	observer	172.17.0.2	2882	audit_log_format	STRING	CSV	the audit log file format, values: CSV	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	CSV	1
zone1	observer	172.17.0.2	2882	audit_log_path	STRING		the directory of the audit log	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE		1
zone1	observer	172.17.0.2	2882	audit_log_compression	STRING	NONE	the type of compression for the audit log file, values: NONE, ZSTD	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	NONE	1
zone1	observer	172.17.0.2	2882	audit_log_buffer_size	CAPACITY	16M	[16M,)the buffer size of async audit logRange: [16M, total size of memory]	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	16M	1
zone1	observer	172.17.0.2	2882	audit_log_enable	BOOL	False	whether enable audit log	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	False	1
zone1	observer	172.17.0.2	2882	audit_trail	STRING	None	enables or disables database auditing, support NONE;OS;DB;DB,EXTENDED;DB_EXTENDED	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	None	1
zone1	observer	172.17.0.2	2882	audit_sys_operations	BOOL	False	whether trace sys user operations	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	False	1
zone1	observer	172.17.0.2	2882	sql_work_area	CAPACITY	1G	Work area memory limitation for tenant	OBSERVER	TENANT	DEFAULT	STATIC_EFFECTIVE	1G	1
zone1	observer	172.17.0.2	2882	ob_compaction_schedule_interval	TIME	120s	the time interval to schedule compaction, Range: [3s,5m]Range: [3s, 5m]	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	120s	1
zone1	observer	172.17.0.2	2882	major_compact_trigger	INT	0	specifies how many minor freeze should be triggered between two major freeze, Range: [0,65535] in integer	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	0	1
zone1	observer	172.17.0.2	2882	mds_minor_compact_trigger	INT	2	minor_compact_trigger, Range: [2,16] in integer	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	2	1
zone1	observer	172.17.0.2	2882	minor_compact_trigger	INT	2	minor_compact_trigger, Range: [0,16] in integer	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	2	1
zone1	observer	172.17.0.2	2882	ddl_thread_score	INT	0	the current work thread score of ddl thread. Range: [0,100] in integer. Especially, 0 means default value	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	0	1
zone1	observer	172.17.0.2	2882	ha_low_thread_score	INT	0	the current work thread score of high availability low thread. Range: [0,100] in integer. Especially, 0 means default value	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	0	1
zone1	observer	172.17.0.2	2882	ha_mid_thread_score	INT	0	the current work thread score of high availability mid thread. Range: [0,100] in integer. Especially, 0 means default value	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	0	1
zone1	observer	172.17.0.2	2882	ha_high_thread_score	INT	0	the current work thread score of high availability high thread. Range: [0,100] in integer. Especially, 0 means default value	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	0	1
zone1	observer	172.17.0.2	2882	mds_compaction_high_thread_score	INT	0	the current work thread score of mds high priority compaction. Range: [0,100] in integer. Especially, 0 means default value	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	0	1
zone1	observer	172.17.0.2	2882	compaction_high_thread_score	INT	0	the current work thread score of high priority compaction. Range: [0,100] in integer. Especially, 0 means default value	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	0	1
zone1	observer	172.17.0.2	2882	mds_compaction_mid_thread_score	INT	0	the current work thread score of mds middle priority compaction. Range: [0,100] in integer. Especially, 0 means default value	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	0	1
zone1	observer	172.17.0.2	2882	compaction_mid_thread_score	INT	0	the current work thread score of middle priority compaction. Range: [0,100] in integer. Especially, 0 means default value	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	0	1
zone1	observer	172.17.0.2	2882	compaction_low_thread_score	INT	0	the current work thread score of low priority compaction. Range: [0,100] in integer. Especially, 0 means default value	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	0	1
zone1	observer	172.17.0.2	2882	compaction_schedule_tablet_batch_cnt	INT	50000	the batch size when scheduling tablet to execute compaction task. Range: [10000,500000] in integer. default value is 50000	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	50000	1
zone1	observer	172.17.0.2	2882	compaction_dag_cnt_limit	INT	50000	the compaction dag count limit. Range: [10000,500000] in integer. default value is 50000	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	50000	1
zone1	observer	172.17.0.2	2882	rpc_memory_limit_percentage	INT	0	maximum memory for rpc in a tenant, as a percentage of total tenant memory, and 0 means no limit to rpc memory	RPC	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	0	1
zone1	observer	172.17.0.2	2882	enable_early_lock_release	BOOL	True	enable early lock release	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	True	1
zone1	observer	172.17.0.2	2882	merger_check_interval	TIME	10m	the time interval between the schedules of the task that checks on the progress of MERGE for each zone. Range: [10s, 60m]	DAILY_MERGE	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	10m	1
zone1	observer	172.17.0.2	2882	major_freeze_duty_time	MOMENT	02:00	the start time of system daily merge procedure. Range: [00:00, 24:00)	DAILY_MERGE	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	02:00	1
zone1	observer	172.17.0.2	2882	replica_parallel_migration_mode	STRING	auto	specify the strategy for parallel migration of LS replicas. 'auto' means to allow parallel migration of LS replica of standby tenant and prohibit the parallel migration of LS replica of primary tenant. 'on' means to allow parallel migration of LS replica of primary tenant and standby tenant. 'off' means to prohibit parallel migration of LS replica of primary tenant and standby tenant	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	auto	1
zone1	observer	172.17.0.2	2882	enable_database_sharding_none	BOOL	False	Enable automatic creation of sharding none tablegroup for new databases in MySQL mode.	LOAD_BALANCE	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	False	1
zone1	observer	172.17.0.2	2882	enable_gts_standalone	BOOL	False	Parameters can allow sys LS occupy unit list standalone. Value: True: turned on; False: turned off. 	LOAD_BALANCE	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	False	1
zone1	observer	172.17.0.2	2882	ls_scale_out_factor	INT	1	Parameters can allow tenant to have enough LS to meet the scaling requirements, and disabling transfer when scaling can also achieve a flat effect. Default value 1. Range: [1, +∞)]	LOAD_BALANCE	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	1	1
zone1	observer	172.17.0.2	2882	zone_disk_balance_tolerance_percentage	INT	10	controls the tolerance level of the inter-zone disk balancing algorithm for tablegroups. Disk rebalancing is triggered only when the difference between the highest and lowest disk usage zones exceeds the tolerance percentage of the highest zone's usage. Range: [1, 100] in percentage; setting 100 means disable inter-zone tablegroup disk balance.	LOAD_BALANCE	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	10	1
zone1	observer	172.17.0.2	2882	partition_balance_schedule_interval	TIME	0	the time interval between generate partition balance task. The value should be no less than balancer_idle_time to enable partition balance. Default value 2h and the value 0s means disable partition balance. Range: [0s, +∞)	LOAD_BALANCE	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	2h	0
zone1	observer	172.17.0.2	2882	balancer_idle_time	TIME	10s	the time interval between the schedules of the tenant load-balancing task. Range: [10s, +∞)	LOAD_BALANCE	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	10s	1
zone1	observer	172.17.0.2	2882	enable_transfer	BOOL	True	controls whether transfers are allowed in the tenant. This config does not take effect when enable_rebalance is disabled. Value:  True:turned on  False:turned off	LOAD_BALANCE	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	True	1
zone1	observer	172.17.0.2	2882	enable_rebalance	BOOL	True	specifies whether the tenant load-balancing is turned on. Value:  True:turned on  False: turned off	LOAD_BALANCE	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	True	1
zone1	observer	172.17.0.2	2882	standby_db_preferred_upstream_log_region	STRING		The preferred upstream log region for Standby db. The Standby db will give priority to the preferred upstream log region to fetch log. For high availability，the Standby db will also switch to the other region when the preferred upstream log region can not fetch log because of exception etc.	LOGSERVICE	TENANT	DEFAULT	DYNAMIC_EFFECTIVE		1
zone1	observer	172.17.0.2	2882	archive_lag_target	TIME	120s	The lag target of the log archive. The log archive target affects not only the backup availability, but also the lag of the standby database based on archive. Values larger than 7200s are not reasonable lag. The typical value is 120s. Extremely low values can result in high IOPS, which is not optimal for object storage; such values can also affect the performance of the database. The value 0ms means to archive as soon as possible. Range: [0ms,7200s]	LOGSERVICE	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	120s	1
zone1	observer	172.17.0.2	2882	standby_db_fetch_log_rpc_timeout	TIME	15s	The threshold for detecting the RPC timeout for the standby tenant to fetch log from the log restore source tenant. When the rpc timeout, the log transport service switches to another server of the log restore source tenant to fetch logs. Range: [2s, +∞)	LOGSERVICE	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	15s	1
zone1	observer	172.17.0.2	2882	ls_gc_delay_time	TIME	0s	The max delay time for ls gc when log archive is off. The default value is 0s. Range: [0s, +∞). The ls delay deletion mechanism will no longer take effect when the tenant is dropped.	LOGSERVICE	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	0s	1
zone1	observer	172.17.0.2	2882	log_disk_throttling_maximum_duration	TIME	2h	maximum duration of log disk throttling, that is the time remaining until the log disk space is exhausted after log disk throttling triggered.	LOGSERVICE	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	2h	1
zone1	observer	172.17.0.2	2882	log_disk_throttling_percentage	INT	60	the threshold of the size of the log disk when writing_limit will be triggered. Rang:[40,100]. setting 100 means turn off writing limit	LOGSERVICE	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	60	1
zone1	observer	172.17.0.2	2882	log_disk_utilization_threshold	INT	80	log disk utilization threshold before reuse log files, should be smaller than log_disk_utilization_limit_threshold. Range: [10, 100)	LOGSERVICE	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	80	1
zone1	observer	172.17.0.2	2882	log_disk_utilization_limit_threshold	INT	95	maximum of log disk usage percentage before stop submitting or receiving logs, should be bigger than log_disk_utilization_threshold. Range: [80, 100]	LOGSERVICE	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	95	1
zone1	observer	172.17.0.2	2882	log_archive_concurrency	INT	0	log archive concurrency, for both archive fetcher and sender. If the value is default 0, the database will automatically calculate the number of archive worker threads based on the tenant specification, which is tenant max_cpu divided by 4; otherwise set the the worker count equals to the value.Range: [0, 100] in integer	LOGSERVICE	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	0	1
zone1	observer	172.17.0.2	2882	log_restore_concurrency	INT	0	log restore concurrency, for both the restore tenant and standby tenant. If the value is default 0, the database will automatically calculate the number of restore worker threads based on the tenant specification, which is tenant max_cpu; otherwise set the the worker count equals to the value.Range: [0, 100] in integer	LOGSERVICE	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	0	1
zone1	observer	172.17.0.2	2882	log_storage_compress_func	STRING	lz4_1.0	specifies the algorithms used for log storage compression. Values: lz4_1.0, zstd_1.0, zstd_1.3.8	LOGSERVICE	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	lz4_1.0	1
zone1	observer	172.17.0.2	2882	log_storage_compress_all	BOOL	False	specifies whether to compress logs before storing. The default is false(no compression)	LOGSERVICE	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	False	1
zone1	observer	172.17.0.2	2882	log_transport_compress_func	STRING	lz4_1.0	compressor used for log transport. Values: none, lz4_1.0, zstd_1.0, zstd_1.3.8	LOGSERVICE	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	lz4_1.0	1
zone1	observer	172.17.0.2	2882	log_transport_compress_all	BOOL	True	If this option is set to true, use compression for log transport. The default is false(no compression)	LOGSERVICE	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	False	0
zone1	observer	172.17.0.2	2882	_parallel_ddl_control	MODE	TRUNCATE_TABLE:ON, SET_COMMENT:ON, CREATE_INDEX:ON, CREATE_VIEW:ON, DROP_TABLE:ON	switch for parallel capability of parallel DDL	ROOT_SERVICE	TENANT	DEFAULT	DYNAMIC_EFFECTIVE		0
zone1	observer	172.17.0.2	2882	compatible	VERSION	4.4.2.1	compatible version for persisted data	ROOT_SERVICE	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	4.4.2.1	1
zone1	observer	172.17.0.2	2882	_enable_filter_reordering	BOOL	False	enable filter reordering in storage engine	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	True	0
zone1	observer	172.17.0.2	2882	temporary_file_max_disk_size	CAPACITY	0M	maximum disk usage of temporary file on a single node, 0 means no limit. Range: [0,+∞)	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	0M	1
zone1	observer	172.17.0.2	2882	workarea_size_policy	STRING	AUTO	policy used to size SQL working areas (MANUAL/AUTO)	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	AUTO	1
zone1	observer	172.17.0.2	2882	default_progressive_merge_num	INT	0	default progressive_merge_num when tenant create tableRange:[0,)	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	0	1
zone1	observer	172.17.0.2	2882	writing_throttling_maximum_duration	TIME	2h	maximum duration of writting throttling(in minutes), max value is 3 days	TRANS	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	2h	1
zone1	observer	172.17.0.2	2882	writing_throttling_trigger_percentage	INT	60	the threshold of the size of the mem store when writing_limit will be triggered. Rang:(0,100]. setting 100 means turn off writing limit	TRANS	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	60	1
zone1	observer	172.17.0.2	2882	freeze_trigger_percentage	INT	20	the threshold of the size of the mem store when freeze will be triggered. Rang:(0,100)	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	20	1
zone1	observer	172.17.0.2	2882	_enable_mysql_compatible_dates	BOOL	True	Specifies whether to use MySQL-compatible date format that allows for invalid dates.	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	False	0
zone1	observer	172.17.0.2	2882	undo_retention	INT	1800	the low threshold value of undo retention. The system retains undo for at least the time specified in this config when active txn protection is banned. Range: [0, 4294967295]	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	1800	1
zone1	observer	172.17.0.2	2882	px_workers_per_cpu_quota	INT	10	the ratio(integer) between the number of system allocated px workers vs the maximum number of threads that can be scheduled concurrently. Range: [0, 20]	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	10	1
zone1	observer	172.17.0.2	2882	cpu_quota_concurrency	DOUBLE	4	max allowed concurrency for 1 CPU quota. Range: [1,20]	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	4	1
zone1	observer	172.17.0.2	2882	enable_monotonic_weak_read	BOOL	False	specifies observer supportting atomicity and monotonic order read	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	false	1
zone1	observer	172.17.0.2	2882	max_stale_time_for_weak_consistency	TIME	5s	the max data stale time that cluster weak read version behind current timestamp,no smaller than weak_read_version_refresh_interval, range: [5s, +∞)	TENANT	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	5s	1
zone1	observer	172.17.0.2	2882	spill_compression_codec	STRING	LZ4	specific the compression algorithm type to compress the spilled data in temp block store during the sql execution phase. The supported compression codecs are: ZSTD, LZ4, SNAPPY, ZLIB. NONE means no compression.The default value is NONE.	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	NONE	0
zone1	observer	172.17.0.2	2882	recover_table_dop	INT	0	The maximum degree of parallel of the single table recovery during the cross-tenant table import stage of tables recovery.Range: [0,) in integer. Especially, 0 means default value	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	0	1
zone1	observer	172.17.0.2	2882	recover_table_concurrency	INT	0	The maximum number of tables that can be recovered concurrently during the cross-tenant table import stage of tables recovery.Range: [0,16] in integer. Especially, 0 means default value	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	0	1
zone1	observer	172.17.0.2	2882	kv_transport_compress_threshold	CAPACITY	10K	Together with the configuration item kv_transport_compress_func, it is used to specify the minimum threshold size of the OBKV query result set that needs to be compressed. Range: [0, +∞)	OBSERVER	TENANT	DEFAULT	DYNAMIC_EFFECTIVE	10K	1
